1704261300000,45212.15000000,45212.16000000,45202.86000000,45209.73000000,7.65143000,1704261359999,345910.04148760,547,3.08285000,139366.91649110,0
1704261360000,45209.74000000,45219.07000000,45209.68000000,45212.81000000,12.84832000,1704261419999,580912.19368090,679,4.16369000,188245.62545620,0
1704261420000,45212.80000000,45212.81000000,45192.99000000,45193.00000000,19.41043000,1704261479999,877439.86419190,615,2.69797000,121960.05273820,0
1704261480000,45192.99000000,45194.19000000,45167.57000000,45178.00000000,30.03173000,1704261539999,1356898.10186320,993,8.43353000,381006.50874940,0
1704261540000,45178.00000000,45178.00000000,45172.01000000,45172.13000000,10.04238000,1704261599999,453688.83100560,491,1.80884000,81719.16632720,0
1704261600000,45172.12000000,45204.00000000,45172.12000000,45194.36000000,25.13783000,1704261659999,1135825.03230000,978,18.90876000,854307.10497810,0
1704261660000,45194.37000000,45194.37000000,45175.21000000,45193.81000000,32.33921000,1704261719999,1461202.09590560,1040,17.59453000,794965.52904650,0
1704261720000,45193.81000000,45200.00000000,45178.00000000,45191.51000000,32.18607000,1704261779999,1454493.29185420,911,12.31064000,556251.75615490,0
1704261780000,45191.52000000,45195.65000000,45187.31000000,45192.13000000,10.98763000,1704261839999,496556.35116300,586,3.97961000,179844.13994830,0
1704261840000,45192.13000000,45202.94000000,45192.12000000,45202.94000000,20.23510000,1704261899999,914525.30959460,674,11.25925000,508862.54505060,0
1704261900000,45202.93000000,45208.16000000,45190.60000000,45202.08000000,42.26440000,1704261959999,1910370.92877470,1153,11.40841000,515629.31750230,0
1704261960000,45202.09000000,45206.85000000,45178.01000000,45206.85000000,30.73940000,1704262019999,1389179.05726150,1069,21.72939000,981962.31532890,0
1704262020000,45206.85000000,45206.85000000,45179.28000000,45179.28000000,25.76996000,1704262079999,1164660.29339550,761,3.14009000,141895.30921860,0
1704262080000,45179.29000000,45188.31000000,45178.00000000,45178.00000000,27.87874000,1704262139999,1259621.93946390,673,9.38260000,423917.95322600,0
1704262140000,45178.01000000,45178.01000000,45160.00000000,45170.63000000,39.34539000,1704262199999,1777200.62896280,748,13.80947000,623695.42501460,0
1704262200000,45170.64000000,45175.09000000,45163.19000000,45164.75000000,21.65377000,1704262259999,978054.77102220,690,15.42361000,696644.23315570,0
1704262260000,45164.75000000,45173.21000000,45164.74000000,45173.21000000,17.20115000,1704262319999,776958.52192090,475,14.98833000,677000.49716490,0
